Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[82]     0.0    0.00    0.00      11         free_split_return_false [82]
-----------------------------------------------
                0.00    0.00       1/10          check_camera [107]
                0.00    0.00       1/10          check_plane [110]
                0.00    0.00       2/10          check_light [98]
                0.00    0.00       6/10          conditional_sequence [95]
[83]     0.0    0.00    0.00      10         check_coordinate [83]
                0.00    0.00      10/10          loop_check_coord [87]
-----------------------------------------------
                0.00    0.00       1/10          check_ambient [106]
                0.00    0.00       1/10          check_plane [110]
                0.00    0.00       2/10          check_light [98]
                0.00    0.00       6/10          conditional_sequence [95]
[84]     0.0    0.00    0.00      10         check_rgb [84]
                0.00    0.00      10/10          loop_check_rgb [88]
-----------------------------------------------
                0.00    0.00       1/10          fill_ambient_light [113]
                0.00    0.00       1/10          fill_plane [116]
                0.00    0.00       2/10          fill_light [99]
                0.00    0.00       6/10          fill_cylinder [44]
[85]     0.0    0.00    0.00      10         convert_to_rgb [85]
                0.00    0.00      10/40          free_double_arr [70]
-----------------------------------------------
                0.00    0.00       1/10          fill_camera [114]
                0.00    0.00       1/10          fill_plane [116]
                0.00    0.00       2/10          fill_light [99]
                0.00    0.00       6/10          fill_cylinder [44]
[86]     0.0    0.00    0.00      10         convert_to_xyz [86]
                0.00    0.00      30/113         convert_to_float [64]
                0.00    0.00      10/40          free_double_arr [70]
-----------------------------------------------
                0.00    0.00      10/10          check_coordinate [83]
[87]     0.0    0.00    0.00      10         loop_check_coord [87]
                0.00    0.00      29/53          brows_line [68]
                0.00    0.00      29/113         convert_to_float [64]
-----------------------------------------------
                0.00    0.00      10/10          check_rgb [84]
[88]     0.0    0.00    0.00      10         loop_check_rgb [88]
                0.00    0.00      30/30          brows_line [71]
-----------------------------------------------
                0.00    0.00       1/8           check_camera [107]
                0.00    0.00       1/8           check_plane [110]
                0.00    0.00       6/8           conditional_sequence [95]
[89]     0.0    0.00    0.00       8         check_coordinate_direction [89]
                0.00    0.00       8/8           loop_check_coord_dir [92]
-----------------------------------------------
                0.00    0.00       1/8           fill_camera [114]
                0.00    0.00       1/8           fill_plane [116]
                0.00    0.00       6/8           fill_cylinder [44]
[90]     0.0    0.00    0.00       8         convert_to_orientation [90]
                0.00    0.00       8/8           convert_to_vect_float [91]
                0.00    0.00       8/40          free_double_arr [70]
-----------------------------------------------
                0.00    0.00       8/8           convert_to_orientation [90]
[91]     0.0    0.00    0.00       8         convert_to_vect_float [91]
                0.00    0.00      24/24          convert_to_float_bis [72]
-----------------------------------------------
                0.00    0.00       8/8           check_coordinate_direction [89]
[92]     0.0    0.00    0.00       8         loop_check_coord_dir [92]
                0.00    0.00      24/53          brows_line [68]
                0.00    0.00      24/113         convert_to_float [64]
-----------------------------------------------
                0.00    0.00       6/6           loop_attribute_func [128]
[93]     0.0    0.00    0.00       6         attribute_function_letter [93]
-----------------------------------------------
                0.00    0.00       6/6           brows_arr_function [80]
[94]     0.0    0.00    0.00       6         check_cylinder [94]
                0.00    0.00       6/6           conditional_sequence [95]
-----------------------------------------------
                0.00    0.00       6/6           check_cylinder [94]
[95]     0.0    0.00    0.00       6         conditional_sequence [95]
                0.00    0.00      12/12          check_float_construction [77]
                0.00    0.00      12/12          convert_to_float_check_value [78]
                0.00    0.00       6/10          check_coordinate [83]
                0.00    0.00       6/8           check_coordinate_direction [89]
                0.00    0.00       6/10          check_rgb [84]
-----------------------------------------------
                0.00    0.00       1/4           build_plane [103]
                0.00    0.00       1/4           build_cylinder [46]
                0.00    0.00       1/4           build_sphere [104]
                0.00    0.00       1/4           init_build_light [126]
[96]     0.0    0.00    0.00       4         count_obj [96]
                0.00    0.00      44/110         match_obj [67]
-----------------------------------------------
                0.00    0.00       2/2           check_light [98]
[97]     0.0    0.00    0.00       2         check_first_char [97]
-----------------------------------------------
                0.00    0.00       2/2           brows_arr_function [80]
[98]     0.0    0.00    0.00       2         check_light [98]
                0.00    0.00       2/2           check_first_char [97]
                0.00    0.00       2/10          check_coordinate [83]
                0.00    0.00       2/113         convert_to_float [64]
                0.00    0.00       2/10          check_rgb [84]
-----------------------------------------------
                0.00    0.00       2/2           build_light [102]
[99]     0.0    0.00    0.00       2         fill_light [99]
                0.00    0.00       2/10          convert_to_xyz [86]
                0.00    0.00       2/113         convert_to_float [64]
                0.00    0.00       2/10          convert_to_rgb [85]
-----------------------------------------------
                0.00    0.00       1/1           fill_each_struct [47]
[100]    0.0    0.00    0.00       1         build_ambient_light [100]
                0.00    0.00      11/110         match_obj [67]
                0.00    0.00       1/1           fill_ambient_light [113]
-----------------------------------------------
                0.00    0.00       1/1           fill_each_struct [47]
[101]    0.0    0.00    0.00       1         build_camera [101]
                0.00    0.00      11/110         match_obj [67]
                0.00    0.00       1/1           fill_camera [114]
-----------------------------------------------
                0.00    0.00       1/1           fill_each_struct [47]
[102]    0.0    0.00    0.00       1         build_light [102]
                0.00    0.00      11/110         match_obj [67]
                0.00    0.00       2/2           fill_light [99]
                0.00    0.00       1/1           init_build_light [126]
-----------------------------------------------
                0.00    0.00       1/1           fill_each_struct [47]
[103]    0.0    0.00    0.00       1         build_plane [103]
                0.00    0.00      11/110         match_obj [67]
                0.00    0.00       1/4           count_obj [96]
                0.00    0.00       1/1           fill_plane [116]
-----------------------------------------------
                0.00    0.00       1/1           fill_each_struct [47]
[104]    0.0    0.00    0.00       1         build_sphere [104]
                0.00    0.00      11/110         match_obj [67]
                0.00    0.00       1/4           count_obj [96]
-----------------------------------------------
                0.00    0.00       1/1           line_nb [127]
[105]    0.0    0.00    0.00       1         check_all_elem [105]
-----------------------------------------------
                0.00    0.00       1/1           brows_arr_function [80]
[106]    0.0    0.00    0.00       1         check_ambient [106]
                0.00    0.00       1/113         convert_to_float [64]
                0.00    0.00       1/10          check_rgb [84]
-----------------------------------------------
                0.00    0.00       1/1           brows_arr_function [80]
[107]    0.0    0.00    0.00       1         check_camera [107]
                0.00    0.00       1/10          check_coordinate [83]
                0.00    0.00       1/8           check_coordinate_direction [89]
                0.00    0.00       1/1           check_fov [109]
-----------------------------------------------
                0.00    0.00       1/1           parsing [130]
[108]    0.0    0.00    0.00       1         check_extension [108]
-----------------------------------------------
                0.00    0.00       1/1           check_camera [107]
[109]    0.0    0.00    0.00       1         check_fov [109]
-----------------------------------------------
                0.00    0.00       1/1           brows_arr_function [80]
[110]    0.0    0.00    0.00       1         check_plane [110]
                0.00    0.00       1/10          check_coordinate [83]
                0.00    0.00       1/8           check_coordinate_direction [89]
                0.00    0.00       1/10          check_rgb [84]
-----------------------------------------------
                0.00    0.00       1/1           hook_press [124]
[111]    0.0    0.00    0.00       1         close_window [111]
                0.00    0.00       1/1           free_objs [118]
-----------------------------------------------
                0.00    0.00       1/1           fill_structs [48]
[112]    0.0    0.00    0.00       1         create_triple_arr [112]
                0.00    0.00      11/22          split_func_condition [76]
                0.00    0.00       1/40          free_double_arr [70]
-----------------------------------------------
                0.00    0.00       1/1           build_ambient_light [100]
[113]    0.0    0.00    0.00       1         fill_ambient_light [113]
                0.00    0.00       1/113         convert_to_float [64]
                0.00    0.00       1/10          convert_to_rgb [85]
-----------------------------------------------
                0.00    0.00       1/1           build_camera [101]
[114]    0.0    0.00    0.00       1         fill_camera [114]
                0.00    0.00       1/10          convert_to_xyz [86]
                0.00    0.00       1/8           convert_to_orientation [90]
-----------------------------------------------
                0.00    0.00       1/1           open_and_store [129]
[115]    0.0    0.00    0.00       1         fill_lines [115]
-----------------------------------------------
                0.00    0.00       1/1           build_plane [103]
[116]    0.0    0.00    0.00       1         fill_plane [116]
                0.00    0.00       1/10          convert_to_xyz [86]
                0.00    0.00       1/8           convert_to_orientation [90]
                0.00    0.00       1/10          convert_to_rgb [85]
-----------------------------------------------
                0.00    0.00       1/1           get_line_nb_checking_line [120]
[117]    0.0    0.00    0.00       1         free_array_function [117]
-----------------------------------------------
                0.00    0.00       1/1           close_window [111]
[118]    0.0    0.00    0.00       1         free_objs [118]
-----------------------------------------------
                0.00    0.00       1/1           fill_structs [48]
[119]    0.0    0.00    0.00       1         free_triple_arr [119]
                0.00    0.00      11/40          free_double_arr [70]
-----------------------------------------------
                0.00    0.00       1/1           open_and_store [129]
[120]    0.0    0.00    0.00       1         get_line_nb_checking_line [120]
                0.00    0.00       1/1           line_nb [127]
                0.00    0.00       1/1           free_array_function [117]
-----------------------------------------------
                0.00    0.00       1/1           render_window [1]
[121]    0.0    0.00    0.00       1         get_up_left [121]
-----------------------------------------------
                0.00    0.00       1/1           render_window [1]
[122]    0.0    0.00    0.00       1         get_vec_horizontal [122]
-----------------------------------------------
                0.00    0.00       1/1           render_window [1]
[123]    0.0    0.00    0.00       1         get_vec_vertical [123]
-----------------------------------------------
                0.00    0.00       1/1           mlx_loop [2]
[124]    0.0    0.00    0.00       1         hook_press [124]
                0.00    0.00       1/1           close_window [111]
-----------------------------------------------
                0.00    0.00       1/1           open_and_store [129]
[125]    0.0    0.00    0.00       1         init_all_elem [125]
-----------------------------------------------
                0.00    0.00       1/1           build_light [102]
[126]    0.0    0.00    0.00       1         init_build_light [126]
                0.00    0.00       1/4           count_obj [96]
-----------------------------------------------
                0.00    0.00       1/1           get_line_nb_checking_line [120]
[127]    0.0    0.00    0.00       1         line_nb [127]
                0.00    0.00      11/11          check_line [81]
                0.00    0.00       1/1           check_all_elem [105]
-----------------------------------------------
                0.00    0.00       1/1           setup_array_function [131]
[128]    0.0    0.00    0.00       1         loop_attribute_func [128]
                0.00    0.00       6/6           attribute_function_letter [93]
-----------------------------------------------
                0.00    0.00       1/1           parsing [130]
[129]    0.0    0.00    0.00       1         open_and_store [129]
                0.00    0.00       1/1           setup_array_function [131]
                0.00    0.00       1/1           init_all_elem [125]
                0.00    0.00       1/1           get_line_nb_checking_line [120]
                0.00    0.00       1/1           fill_lines [115]
-----------------------------------------------
                0.00    0.00       1/1           main [49]
[130]    0.0    0.00    0.00       1         parsing [130]
                0.00    0.00       1/1           check_extension [108]
                0.00    0.00       1/1           open_and_store [129]
-----------------------------------------------
                0.00    0.00       1/1           open_and_store [129]
[131]    0.0    0.00    0.00       1         setup_array_function [131]
                0.00    0.00       1/1           loop_attribute_func [128]
-----------------------------------------------
                0.00    0.00       1/1           main [49]
[132]    0.0    0.00    0.00       1         window [132]
-----------------------------------------------

Index by function name

  [34] _init                 [112] create_triple_arr     [122] get_vec_horizontal
  [58] ambient_light_quo      [26] create_vector         [123] get_vec_vertical
  [93] attribute_function_letter [113] fill_ambient_light [60] get_vector
  [80] brows_arr_function    [114] fill_camera           [124] hook_press
  [68] brows_line             [22] fill_cy_eq_ray         [33] img_pixel_put
  [71] brows_line             [44] fill_cylinder          [35] in_the_way
 [100] build_ambient_light    [45] fill_disc_info        [125] init_all_elem
 [101] build_camera           [55] fill_disp_point       [126] init_build_light
  [46] build_cylinder         [47] fill_each_struct       [28] init_solution
 [102] build_light            [99] fill_light             [16] intersect_self
 [103] build_plane           [115] fill_lines             [29] is_closer
 [104] build_sphere           [27] fill_list_intersection [127] line_nb
 [105] check_all_elem        [116] fill_plane             [53] list_add
 [106] check_ambient          [48] fill_structs          [128] loop_attribute_func
 [107] check_camera          [117] free_array_function    [87] loop_check_coord
  [83] check_coordinate       [70] free_double_arr        [92] loop_check_coord_dir
  [89] check_coordinate_direction [52] free_list          [88] loop_check_rgb
  [94] check_cylinder        [118] free_objs               [8] loop_light
 [108] check_extension        [82] free_split_return_false [3] loop_line
  [97] check_first_char      [119] free_triple_arr        [79] loop_on_number
  [77] check_float_construction [74] ft_count_word         [4] loop_rendering
 [109] check_fov              [62] ft_is_space            [67] match_obj
  [69] check_int_max          [75] ft_less_line           [40] multp
  [98] check_light            [66] ft_strndup             [30] new_elem
   [9] check_light_shadow      [6] get_cylinder           [20] norm_of_vector
  [81] check_line             [10] get_disc               [43] normalize_vector
  [15] check_no_shadow       [120] get_line_nb_checking_line [61] one_solu
 [110] check_plane            [56] get_opposite_vector    [13] one_solu_disc
  [84] check_rgb               [7] get_pixel_color        [54] one_solu_plan
  [23] check_solution         [19] get_plane             [129] open_and_store
 [111] close_window           [24] get_quadra_a          [130] parsing
  [41] compute_rgb            [18] get_quadra_b           [65] remove_dot
  [95] conditional_sequence   [14] get_quadra_c           [73] remove_dot
  [64] convert_to_float       [11] get_quadra_cylinder_equation [1] render_window
  [72] convert_to_float_bis   [17] get_quadra_disc_equation [5] resolve_equation
  [78] convert_to_float_check_value [32] get_quadra_plan_equation [131] setup_array_function
  [90] convert_to_orientation [38] get_rayline_eq         [21] solution
  [85] convert_to_rgb         [37] get_rayvec_light       [12] solution_disc
  [91] convert_to_vect_float  [50] get_screen_unit_hor_vect [36] solution_plan
  [86] convert_to_xyz         [51] get_screen_unit_vert_vect [76] split_func_condition
  [63] copy_sol_two_in_one    [42] get_specific_cylinder  [31] two_solu
  [57] copy_solu_two_in_one   [25] get_specific_plane    [132] window
  [96] count_obj              [39] get_sphere
  [59] create_color          [121] get_up_left
